;;1;3;4;5;6;7;9;10;12;13;16;17;18;21;29;30;33;34;36;37;38;40;41;43;44;47;48;50;51;52;55;59;101;124;125;151;164;179;190;192;193;195;196;199;201;204;229;242;256
;;Törvény szerinti illetmények munkabérek;Céljuttatás projektprémium ;Készenléti ügyeleti helyettesítési díj túlóra túlszolgálat ;Végkielégítés ;Jubileumi jutalom;Béren kívüli juttatások;Közlekedési költségtérítés;Egyéb költségtérítések;Szociális támogatások;Foglalkoztatottak egyéb személyi juttatásai;Választott tisztségviselők juttatásai;Munkavégzésre irányuló egyéb jogviszonyban nem saját foglalkoztatottnak fizetett juttatások ;Egyéb külső személyi juttatások ;Munkaadókat terhelő járulékok és szociális hozzájárulási adó;Szakmai anyagok beszerzése ;Üzemeltetési anyagok beszerzése ;Informatikai szolgáltatások igénybevétele ;Egyéb kommunikációs szolgáltatások ;Közüzemi díjak ;Vásárolt élelmezés;Bérleti és lízing díjak;Karbantartási kisjavítási szolgáltatások;Közvetített szolgáltatások;Szakmai tevékenységet segítő szolgáltatások;Egyéb szolgáltatások;Kiküldetések kiadásai;Reklám és propagandakiadások ;Működési célú előzetesen felszámított általános forgalmi adó ;Fizetendő általános forgalmi adó;Kamatkiadások;Egyéb pénzügyi műveletek kiadásai;Egyéb dologi kiadások;Egyéb nem intézményi ellátások;A helyi önkormányzatok előző évi elszámolásából származó kiadások;A helyi önkormányzatok törvényi előíráson alapuló befizetései;Egyéb működési célú támogatások államháztartáson belülre;Működési célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb működési célú támogatások államháztartáson kívülre;Tartalékok;Immateriális javak beszerzése létesítése;Ingatlanok beszerzése létesítése;Informatikai eszközök beszerzése létesítése;Egyéb tárgyi eszközök beszerzése létesítése;Beruházási célú előzetesen felszámított általános forgalmi adó;Ingatlanok felújítása;Felújítási célú előzetesen felszámított általános forgalmi adó;Egyéb felhalmozási célú támogatások államháztartáson belülre;Felhalmozási célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb felhalmozási célú támogatások államháztartáson kívülre
31060;Bűnmegelőzés;0;0;0;0;0;0;0;0;0;0;0;0;800 000;156 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 000 000;0;20 792 200;2 800 000;0;0;0;0;0;0;0;0;0;0
41233;Hosszabb időtartamú közfoglalkoztatás;500 000;0;0;0;0;0;0;0;0;0;0;0;0;110 000;0;0;0;0;0;0;0;0;0;0;796 428;0;0;215 036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42180; Állat-egészségügy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107 559;0;0;7 441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45120;Út, autópálya építése;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47 244 095;0;0;12 755 906;0;0;0;0;0;0;0;0;0;0;0;0;3 937 008;0;0;1 062 992;0;0;0;0;0
45170;Parkoló, garázs üzemeltetése, fenntartása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393 701;110 417 244;0;0;29 918 955;16 173 000;0;0;0;0;0;0;0;0;0;0;0;13 385 827;0;15 748 032;7 866 142;0;0;0;0;0
46040;Hírügynökségi, információs szolgáltatás;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430 079;116 121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61030;Lakáshoz jutást segítő támogatások;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 500 000;30 000 000
62020;Településfejlesztési projektek és támogatásuk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42 992;434 400;744 868;0;330 010;0;0;0;0;0;0;0;0;0;0;0;0;1 791 339;0;18 439;488 640;0;0;0;0;3 153 272
66010;Zöldterület-kezelés;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113 700 787;0;0;30 699 213;0;0;0;0;0;0;0;0;0;0;0;0;2 047 244;0;0;552 756;0;0;0;0;0
66020;Város-, községgazdálkodási egyéb szolgáltatások;0;0;0;0;0;0;0;0;0;0;0;394 784;100 000;98 957;0;600 000;0;0;452 000;0;700 000;0;0;1 061 277;15 797 717;1 741 891;0;5 409 292;0;0;0;0;0;0;0;0;0;0;2 265 300;0;16 496 063;0;0;4 858 937;84 645 669;22 854 331;0;0;0
72111;Háziorvosi alapellátás;2 475 660;0;120 292;0;0;135 350;18 460;0;12 000;0;0;732 200;0;902 997;0;20 000;125 500;197 000;1 361 900;0;110 000;120 800;30 700;50 000;341 100;0;0;518 607;0;0;0;13 100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72112;Ügyelet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8 500;20 900;0;0;0;0;7 688 100;6 000;0;0;3 405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72210;Járóbeteg szakellátás;85 898 855;0;616 700;0;1 228 420;2 186 919;353 100;20 401;224 275;0;0;4 582 720;80 000;21 942 929;1 612 100;775 000;1 620 000;235 400;3 347 200;0;95 000;1 066 800;210 000;5 556 129;2 913 100;2 000;0;3 166 398;28 100;0;0;586 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72230;Járóbeteg gondozó;0;0;0;0;0;0;0;0;0;0;0;0;0;46 900;0;0;61 000;4 100;79 600;0;0;0;0;0;93 500;0;0;87 985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72311;Fogorvosi alapellátás;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288 500;0;0;10 000;0;0;239 700;0;0;134 278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72313;Fogorvosi szakellátás;4 531 173;0;21 046;0;188 778;135 600;42 200;0;13 000;0;0;0;0;1 164 630;183 300;15 400;65 700;20 000;59 200;0;10 000;87 120;0;28 000;46 700;0;0;138 456;0;0;0;13 200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
